OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU_9382,Bacteria,Acidobacteria,S035,,,,
OTU_9383,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
OTU_9384,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],Candidatus Xiphinematobacter,
OTU_9385,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
OTU_9386,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
OTU_9388,Bacteria,Proteobacteria,TA18,CV90,,,
OTU_9389,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_9390,Bacteria,Acidobacteria,iii1-8,DS-18,,,
OTU_9391,Bacteria,Chloroflexi,Anaerolineae,H39,,,
OTU_9392,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,
OTU_9394,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,
OTU_9395,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
OTU_9396,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],,,
OTU_9397,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],[Kouleothrixaceae],,
OTU_9398,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,,
OTU_9399,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,,
OTU_9400,Bacteria,Chloroflexi,TK10,B07_WMSP1,,,
OTU_9401,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
OTU_9402,Bacteria,Gemmatimonadetes,Gemm-3,,,,
OTU_9403,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_9404,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_9405,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
OTU_9406,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,RB40,,
OTU_9407,Bacteria,Chloroflexi,C0119,,,,
OTU_9408,Bacteria,Cyanobacteria,4C0d-2,SM1D11,,,
OTU_9409,Bacteria,Actinobacteria,MB-A2-108,0319-7L14,,,
OTU_9410,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,
OTU_9411,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Kaistobacter,
OTU_9414,Bacteria,Chloroflexi,TK10,B07_WMSP1,,,
OTU_9415,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,C111,,
OTU_9416,Bacteria,Acidobacteria,Solibacteres,Solibacterales,,,
OTU_9417,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,,
OTU_9418,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_9420,Bacteria,Proteobacteria,Betaproteobacteria,Ellin6067,,,
OTU_9421,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,,
OTU_9423,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
OTU_9424,Bacteria,Actinobacteria,MB-A2-108,0319-7L14,,,
OTU_9425,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,,
OTU_9426,Bacteria,Elusimicrobia,Elusimicrobia,IIb,,,
OTU_9427,Bacteria,Actinobacteria,MB-A2-108,0319-7L14,,,
OTU_9428,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Patulibacteraceae,,
OTU_9429,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,,
OTU_9431,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
OTU_9432,Bacteria,WS3,PRR-12,Sediment-1,PRR-10,,
OTU_9433,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,,
OTU_9434,Bacteria,Planctomycetes,OM190,agg27,,,
OTU_9435,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_9436,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],DA101,
OTU_9437,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
OTU_9438,Bacteria,Gemmatimonadetes,Gemm-1,,,,
OTU_9439,Bacteria,OP3,koll11,,,,
OTU_9440,Bacteria,Acidobacteria,Sva0725,Sva0725,,,
OTU_9441,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_9442,Bacteria,WS3,PRR-12,Sediment-1,CV106,,
OTU_9443,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
OTU_9445,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_9446,Bacteria,Chloroflexi,Anaerolineae,H39,,,
OTU_9447,Bacteria,Planctomycetes,Phycisphaerae,Pla1,,,
OTU_9448,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
OTU_9449,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,,,
OTU_9450,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_9451,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,
OTU_9452,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_9453,Bacteria,Gemmatimonadetes,Gemmatimonadetes,KD8-87,,,
OTU_9454,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_9455,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_9456,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,,
OTU_9457,Bacteria,Chloroflexi,Ellin6529,,,,
OTU_9458,Bacteria,OD1,ZB2,,,,
OTU_9459,Bacteria,WS3,PRR-12,Sediment-1,PRR-10,,
OTU_9460,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_9463,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,
OTU_9464,Bacteria,OD1,ZB2,,,,
OTU_9465,Bacteria,Chloroflexi,Anaerolineae,WCHB1-50,,,
OTU_9466,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Anaeromyxobacter,
OTU_9467,Bacteria,Actinobacteria,MB-A2-108,0319-7L14,,,
OTU_9468,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
OTU_9469,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,OM27,,
OTU_9470,Bacteria,Proteobacteria,Deltaproteobacteria,Spirobacillales,,,
OTU_9471,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
OTU_9472,Bacteria,Proteobacteria,Betaproteobacteria,,,,
OTU_9473,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
OTU_9474,Bacteria,Chloroflexi,S085,,,,
OTU_9476,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,
OTU_9477,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,
OTU_9478,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,,
OTU_9479,Bacteria,WS3,PRR-12,Sediment-1,PRR-10,,
OTU_9480,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_9481,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],,
OTU_9482,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
OTU_9483,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
OTU_9484,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,,
OTU_9485,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
OTU_9486,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,A17,
OTU_9487,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,,
OTU_9488,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,
OTU_9489,Bacteria,Chloroflexi,Chloroflexi,AKIW781,,,
OTU_9490,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
OTU_9491,Bacteria,Chloroflexi,Chloroflexi,AKIW781,,,
OTU_9492,Bacteria,Chloroflexi,Anaerolineae,GCA004,,,
OTU_9493,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
OTU_9494,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,,
OTU_9495,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],[Kouleothrixaceae],,
OTU_9496,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,,,
OTU_9497,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
OTU_9498,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
OTU_9499,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,,
OTU_9500,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU_9501,Bacteria,NKB19,,,,,
OTU_9502,Bacteria,OD1,,,,,
OTU_9503,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,,
OTU_9504,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,VC21_Bac22,,
OTU_9505,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,,
OTU_9506,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,,
OTU_9507,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,Conexibacter,
OTU_9508,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
OTU_9509,Bacteria,Chloroflexi,Ellin6529,,,,
OTU_9510,Bacteria,Chloroflexi,Anaerolineae,SHA-20,,,
OTU_9512,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dokdonella,
OTU_9514,Bacteria,Proteobacteria,Deltaproteobacteria,,,,
OTU_9515,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,,
OTU_9516,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],DA101,
OTU_9517,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],Ellin515,,
OTU_9518,Bacteria,Actinobacteria,MB-A2-108,0319-7L14,,,
OTU_9519,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_9520,Bacteria,Chloroflexi,Anaerolineae,H39,,,
OTU_9521,Bacteria,Gemmatimonadetes,Gemm-1,,,,
OTU_9522,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],Chthoniobacter,
OTU_9523,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,Ellin6075,,
OTU_9524,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,
OTU_9525,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
OTU_9526,Bacteria,Elusimicrobia,Elusimicrobia,FAC88,,,
OTU_9528,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
OTU_9529,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,,,
OTU_9530,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,
OTU_9531,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,,
OTU_9532,Bacteria,OP3,PBS-25,,,,
OTU_9533,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Xanthomonadales;  f__Xanthomonadaceae;  g__Stenotrophomonas; 
OTU_9534,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
OTU_9535,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
OTU_9536,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,
OTU_9537,Bacteria,Elusimicrobia,Elusimicrobia,IIb,,,
OTU_9538,Bacteria,Armatimonadetes,[Fimbriimonadia],[Fimbriimonadales],[Fimbriimonadaceae],,
OTU_9539,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,,
OTU_9540,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,,
OTU_9541,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Ellin5290,,,
OTU_9542,Bacteria,Armatimonadetes,0319-6E2,,,,
OTU_9543,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,
OTU_9544,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,,,
OTU_9545,Bacteria,Proteobacteria,Deltaproteobacteria,FAC87,,,
OTU_9546,Bacteria,TM6,SJA-4,,,,
OTU_9547,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,
OTU_9548,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
OTU_9549,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Pirellula,
OTU_9550,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,,,
OTU_9551,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_9552,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,
OTU_9554,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_9555,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,Candidatus Protochlamydia,
OTU_9556,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
OTU_9557,Bacteria,Chloroflexi,Thermomicrobia,JG30-KF-CM45,,,
OTU_9558,Bacteria,OD1,ZB2,,,,
OTU_9559,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,,
OTU_9560,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
OTU_9561,Bacteria,Proteobacteria,Deltaproteobacteria,Spirobacillales,,,
OTU_9562,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,
OTU_9563,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,
OTU_9564,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,
OTU_9566,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
OTU_9567,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
OTU_9568,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_9569,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
OTU_9570,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,
OTU_9571,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_9572,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,OM27,,
OTU_9573,Bacteria,Elusimicrobia,Elusimicrobia,FAC88,,,
OTU_9574,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,,
OTU_9576,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_9577,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,,
OTU_9578,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,
OTU_9580,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_9582,Bacteria,Proteobacteria,Betaproteobacteria,,,,
OTU_9583,Bacteria,Tenericutes,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,Asteroleplasma,
OTU_9584,Bacteria,OD1,ZB2,,,,
OTU_9585,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,
OTU_9586,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_9587,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU_9588,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,
OTU_9589,Bacteria,Cyanobacteria,4C0d-2,SM1D11,,,
OTU_9590,Bacteria,Chloroflexi,Ktedonobacteria,TK10,,,
OTU_9591,Bacteria,Chloroflexi,Anaerolineae,H39,,,
OTU_9592,Bacteria,Chloroflexi,Anaerolineae,SBR1031,oc28,,
OTU_9593,Bacteria,Chloroflexi,Anaerolineae,A31,S47,,
OTU_9594,Bacteria,Gemmatimonadetes,Gemm-5,,,,
OTU_9595,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
OTU_9596,Bacteria,Acidobacteria,Sva0725,Sva0725,,,
OTU_9597,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,,
OTU_9598,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,
OTU_9599,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,MND4,,
OTU_9600,Bacteria,Chloroflexi,Anaerolineae,H39,,,
OTU_9601,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Candidatus Glomeribacter,
OTU_9602,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],Candidatus Xiphinematobacter,
OTU_9603,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,
OTU_9604,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,,,
OTU_9605,Bacteria,Proteobacteria,Betaproteobacteria,Ellin6067,,,
OTU_9606,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
OTU_9607,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
OTU_9608,Bacteria,Proteobacteria,Deltaproteobacteria,,,,
OTU_9609,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],auto67_4W,,
OTU_9611,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,
OTU_9612,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_9614,Bacteria,Acidobacteria,iii1-8,DS-18,,,
OTU_9615,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,
OTU_9616,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,
OTU_9617,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
OTU_9618,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_9619,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,
OTU_9620,Bacteria,Chloroflexi,Anaerolineae,WCHB1-50,,,
OTU_9621,Bacteria,Acidobacteria,iii1-8,32-20,,,
OTU_9622,Bacteria,Proteobacteria,TA18,PHOS-HD29,,,
OTU_9623,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_9624,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,,
OTU_9625,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,,,
OTU_9626,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
OTU_9628,Bacteria,Acidobacteria,DA052,Ellin6513,,,
OTU_9629,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,OM27,,
OTU_9630,Bacteria,Actinobacteria,MB-A2-108,0319-7L14,,,
OTU_9631,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
OTU_9632,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
OTU_9633,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
OTU_9634,Bacteria,Firmicutes,Bacilli,Turicibacterales,Turicibacteraceae,Turicibacter,
OTU_9635,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,,
OTU_9637,Bacteria,Gemmatimonadetes,Gemmatimonadetes,,,,
OTU_9638,Bacteria,TM7,TM7-1,,,,
OTU_9639,Bacteria,Planctomycetes,Pla3,,,,
OTU_9640,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
OTU_9641,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
OTU_9642,Bacteria,Chloroflexi,Thermomicrobia,AKYG1722,,,
OTU_9643,Bacteria,Firmicutes,Clostridia,,,,
OTU_9644,Bacteria,Proteobacteria,Deltaproteobacteria,,,,
OTU_9645,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
OTU_9648,Bacteria,Chloroflexi,Gitt-GS-136,,,,
OTU_9649,Bacteria,Actinobacteria,Nitriliruptoria,Euzebyales,Euzebyaceae,Euzebya,
OTU_9650,Bacteria,Proteobacteria,Deltaproteobacteria,MIZ46,,,
OTU_9651,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,
OTU_9653,Bacteria,Chloroflexi,Ellin6529,,,,
OTU_9654,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_9655,Archaea,[Parvarchaeota],[Parvarchaea],YLA114,,,
OTU_9656,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,C111,,
OTU_9658,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,,
OTU_9659,Bacteria,Chloroflexi,Anaerolineae,SBR1031,oc28,,
OTU_9660,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,,,
OTU_9661,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_9662,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Flavisolibacter,
OTU_9663,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,
OTU_9665,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_9666,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
OTU_9667,Bacteria,Chloroflexi,Ktedonobacteria,B12-WMSP1,,,
OTU_9669,Bacteria,Gemmatimonadetes,Gemm-3,,,,
OTU_9670,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
OTU_9671,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],Ellin517,,
OTU_9673,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,
OTU_9674,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,,,
OTU_9675,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_9676,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,
OTU_9677,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,
OTU_9679,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],Ellin515,,
OTU_9680,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,,,
OTU_9681,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_9682,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,
OTU_9683,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Tatlockia,
OTU_9684,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,mb2424,,
OTU_9685,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Flavisolibacter,
OTU_9686,Bacteria,Proteobacteria,Betaproteobacteria,MND1,,,
OTU_9687,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_9688,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,
OTU_9689,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
OTU_9690,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,C111,,
OTU_9692,Bacteria,Firmicutes,Bacilli,Bacillales,,,
OTU_9693,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,
OTU_9694,Bacteria,Acidobacteria,Acidobacteria-6,CCU21,,,
OTU_9695,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,C111,,
OTU_9696,Bacteria,TM7,TM7-1,,,,
OTU_9697,Bacteria,Elusimicrobia,Elusimicrobia,FAC88,,,
OTU_9698,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,
OTU_9700,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],[Kouleothrixaceae],,
OTU_9701,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,
OTU_9702,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,,,
OTU_9703,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Pirellula,
OTU_9704,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
OTU_9705,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,
OTU_9706,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,,
OTU_9707,Bacteria,Proteobacteria,Betaproteobacteria,,,,
OTU_9708,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,
OTU_9709,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
OTU_9711,Bacteria,TM6,SBRH58,,,,
OTU_9712,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_9713,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,mb2424,,
OTU_9714,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,Parachlamydia,acanthamoebae
OTU_9716,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
OTU_9717,Bacteria,Chloroflexi,TK10,AKYG885,5B-12,,
OTU_9718,Bacteria,OD1,ABY1,,,,
OTU_9719,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,
OTU_9721,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,
OTU_9722,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
OTU_9723,Bacteria,Chloroflexi,Anaerolineae,CFB-26,,,
OTU_9724,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,
OTU_9725,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_9726,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,
